-0.094283,-0.46636,-1
0.18018,0.059771,1
-0.81539,-0.018148,1
-0.092219,0.21952,1
0.83734,0.51516,1
-0.4201,-0.84702,1
-0.11563,0.47499,-1
0.33661,0.453,-1
-0.22121,0.44132,-1
0.93161,-0.1806,1
-0.042419,-0.0092988,1
-0.5439,0.32941,1
-0.16601,-0.79839,1
0.07474,-0.52712,-1
-0.24681,0.5032,-1
0.76929,-0.48679,1
-0.43915,-0.51345,1
0.065192,0.83849,1
-0.80563,-0.56148,1
-0.3345,-0.31078,-1
0.14468,0.80996,1
-0.40478,0.36374,-1
-0.31232,0.071878,-1
-0.43223,-0.28043,-1
-0.77739,0.38377,1
0.30387,0.57602,1
0.54627,-0.49185,1
0.53649,-0.31337,1
-0.44094,0.8346,1
-0.38627,0.80637,1
-0.24792,-0.067694,1
0.54221,-0.48655,1
0.45803,0.86705,1
0.31823,0.63948,1
-0.52126,-0.10913,-1
0.24119,-0.21885,-1
0.62439,0.30079,1
-0.0068508,0.88061,1
-0.066341,0.7393,1
-0.37196,0.29937,-1
-0.65862,-0.44692,1
0.90946,-0.28928,1
-0.62398,-0.40718,1
-0.61188,0.41125,1
-0.18392,-0.82562,1
0.33295,-0.90234,1
0.15383,0.18692,1
-0.50784,0.022349,-1
0.28496,0.45435,-1
0.30827,-0.13864,-1
0.043543,-0.90808,1
-0.20826,0.94361,1
0.039836,-0.66306,1
-0.85786,-0.31286,1
0.20961,0.77879,1
-0.59618,0.36036,1
-0.8683,-0.096278,1
0.39992,0.64898,1
-0.65935,-0.062216,1
0.73916,0.33267,1
-0.012109,-0.2624,1
-0.12999,-0.5621,-1
0.32804,-0.55576,1
0.23629,-0.43178,-1
0.56416,0.74672,1
-0.34314,-0.8423,1
-0.8071,0.30321,1
0.4107,-0.68188,1
0.68054,-0.14426,1
0.14528,-0.021406,1
0.64228,-0.022977,1
-0.89334,-0.33231,1
0.09013,0.79284,1
-0.31394,-0.57212,1
-0.69067,-0.1105,1
0.71806,-0.06666,1
-0.88552,0.036407,1
-0.96738,0.017614,1
-0.013954,0.99189,1
0.52247,-0.19264,-1
-0.53253,-0.40171,1
0.92845,0.19603,1
-0.15151,-0.88863,1
0.54433,-0.5957,1
-0.065993,0.90622,1
0.74088,-0.22808,1
0.3993,0.5893,1
-0.031156,-0.99278,1
-0.1268,-0.61424,1
0.48192,0.84363,1
0.95358,-0.054488,1
0.15262,0.196,1
0.17562,-0.119,1
0.31795,0.12931,-1
-0.18373,0.81566,1
-0.43864,-0.066007,-1
-0.31954,-0.75026,1
-0.83715,-0.081947,1
0.8832,0.066586,1
-0.30601,-0.54501,1
0.038752,0.76619,1
0.62949,-0.58905,1
-0.96129,-0.056688,1
0.35055,-0.44079,-1
-0.33289,-0.90353,1
0.67954,0.35584,1
0.33685,-0.52651,1
0.035489,0.53402,-1
-0.90068,0.31616,1
-0.61897,0.5676,1
-0.74648,0.64285,1
0.73568,0.65425,1
-0.060913,-0.22167,1
-0.67068,-0.016391,1
0.83289,0.3957,1
0.46004,0.80017,1
0.36052,-0.52869,1
0.19133,0.60536,1
0.66284,0.46591,1
-0.53221,-0.43749,1
0.56712,0.35039,1
0.30352,-0.54112,1
-0.45982,0.59784,1
-0.26267,0.93211,1
-0.0045915,-0.76894,1
-0.80136,0.49856,1
-0.89649,-0.09036,1
-0.069557,-0.10362,1
0.88366,-0.28037,1
0.35177,-0.56696,1
0.18019,0.20115,1
-0.36902,0.7352,1
0.84641,0.30471,1
-0.60527,-0.27704,1
0.8357,-0.037878,1
0.21356,0.64492,1
0.32284,0.78485,1
-0.078503,-0.68972,1
-0.13167,-0.29321,-1
0.57133,0.46431,1
0.64518,0.43855,1
-0.36831,-0.30653,-1
-0.4438,-0.31501,-1
-0.55579,-0.40992,1
-0.13787,0.39053,-1
-0.12179,-0.42532,-1
0.37628,0.2257,-1
0.037221,-0.07814,1
-0.92275,0.237,1
0.23022,0.80305,1
-0.84921,-0.25107,1
-0.025968,0.051343,1
0.97293,-0.11744,1
-0.14574,-0.65158,1
-0.19284,-0.044187,1
0.39889,0.1398,-1
-0.33249,0.16352,-1
0.52449,0.037657,-1
0.64133,0.38833,1
-0.76516,-0.47621,1
0.085847,0.42015,-1
-0.057867,0.83497,1
-0.62443,0.3199,1
-0.90797,0.41439,1
-0.16002,-0.87878,1
0.39421,0.67934,1
-0.37249,-0.31176,-1
-0.19749,0.59321,1
-0.058119,-0.19483,1
0.53424,-0.31634,1
0.89892,0.27951,1
-0.29605,0.80407,1
-0.045641,0.86057,1
-0.32317,0.89934,1
0.014398,-0.94899,1
0.51369,0.40327,1
-0.37241,0.35469,-1
0.27436,0.87278,1
-0.11934,0.43817,-1
0.63004,0.65591,1
-0.73494,0.15845,1
-0.6443,-0.30882,1
-0.32246,-0.39128,-1
0.516,0.026493,-1
-0.84046,0.0090662,1
-0.16778,0.41055,-1
0.30392,0.81276,1
0.30162,-0.63299,1
0.73364,0.54102,1
-0.27899,-0.5872,1
-0.33053,-0.27068,-1
-0.1599,0.69341,1
0.7854,-0.29663,1
0.17762,-0.046092,1
0.85645,0.032372,1
0.65383,0.4182,1
0.39622,0.6164,1
0.71659,0.11882,1
-0.67834,0.1602,1
-0.75758,0.51625,1
-0.1112,0.62662,1
0.085153,-0.62961,1
0.81275,-0.13251,1
0.030958,0.32535,-1
0.63043,0.27204,1
0.31481,0.20662,-1
-0.50221,0.24436,-1
0.72067,0.0049418,1
0.52339,0.80022,1
0.47966,-0.4552,1
-0.44538,0.017266,-1
-0.84495,-0.17746,1
0.050527,-0.15866,1
-0.081404,-0.054888,1
-0.30828,0.30781,-1
-0.34531,-0.44132,-1
0.42606,-0.66055,1
0.6049,0.5096,1
0.24981,-0.043757,1
-0.4737,-0.7874,1
-0.57634,0.57899,1
-0.94342,-0.20428,1
0.82755,-0.48764,1
-0.40608,0.76106,1
-0.97604,-0.083336,1
0.4283,0.87685,1
0.19838,0.30555,-1
0.35177,-0.83803,1
-0.3405,0.75199,1
-0.056327,-0.92413,1
-0.1746,0.17166,1
0.25021,0.040051,1
0.0069127,0.81981,1
0.25159,0.69573,1
-0.13956,0.81093,1
-0.71102,-0.49867,1
0.15959,0.51133,-1
-0.81916,-0.48421,1
0.076814,-0.37442,-1
-0.82503,-0.53747,1
0.75483,0.60938,1
-0.72426,-0.4835,1
0.015199,0.023228,1
0.24747,0.7058,1
0.47033,0.059778,-1
0.47778,-0.75556,1
0.3064,0.37689,-1
0.59325,0.27359,1
-0.10374,-0.53273,-1
0.26458,0.25855,-1
-0.21516,-0.2839,-1
0.18747,-0.48562,-1
0.53791,-0.54259,1
0.16097,0.70731,1
-0.72201,0.54366,1
0.26885,0.90372,1
0.38251,0.71469,1
0.61708,-0.72581,1
0.82414,-0.14568,1
-0.027802,0.63035,1
-0.79062,-0.32028,1
-0.023741,-0.35001,-1
-0.02092,0.97069,1
-0.76267,0.61431,1
-0.07463,-0.81194,1
0.44235,0.23848,-1
0.43056,-0.48902,1
-0.24797,0.70247,1
0.26283,0.89309,1
-0.53653,0.59002,1
-0.69488,0.45319,1
0.24574,0.9168,1
-0.35305,-0.86189,1
0.12371,-0.19428,1
0.61376,-0.35349,1
0.011755,-0.46052,-1
0.43744,-0.18757,-1
0.085089,0.49396,-1
0.71078,0.11771,1
0.31674,0.13465,-1
0.92863,-0.21599,1
-0.1656,-0.17293,1
0.11312,-0.66867,1
-0.59535,-0.53556,1
0.73008,0.32337,1
-0.058229,0.48428,-1
0.82614,-0.53581,1
-0.38249,0.51783,1
0.39204,-0.55855,1
-0.23884,-0.378,-1
-0.65553,-0.40583,1
-0.60805,-0.4291,1
-0.056859,0.029444,1
0.45121,0.75163,1
-0.44265,-0.44747,1
-0.3776,0.1211,-1
-0.62627,-0.01977,1
0.059216,0.058952,1
-0.059899,0.75744,1
-0.37061,-0.67887,1
-0.63974,-0.071841,1
0.72881,0.53686,1
-0.89012,-0.44347,1
-0.6555,0.67324,1
-0.27271,-0.83759,1
-0.24563,-0.47771,-1
-0.11447,0.41708,-1
-0.015928,0.81817,1
-0.37794,-0.88055,1
0.27344,-0.35863,-1
0.66613,0.56655,1
0.028901,-0.73295,1
-0.1053,-0.93014,1
0.21519,-0.73652,1
0.59046,0.67362,1
-0.59464,-0.40757,1
-0.67035,-0.73431,1
-0.39904,-0.75354,1
0.32088,0.60788,1
0.91125,-0.16998,1
-0.19936,0.9614,1
-0.26685,-0.051254,1
-0.21463,-0.52047,-1
0.11423,-0.13563,1
0.59129,0.29747,1
0.37949,0.81759,1
0.52292,0.81834,1
-0.79067,-0.60386,1
-0.13639,0.91049,1
-0.067163,0.43697,-1
0.19826,0.65307,1
-0.74999,-0.27498,1
-0.4798,0.26737,-1
-0.43563,-0.47813,1
0.14505,0.41442,-1
-0.005112,0.77361,1
